,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,212.0,300,0.07545995898544788,"[np.int64(3), np.int64(0), np.int64(2), np.int64(2), np.int64(3), np.int64(0), np.int64(2), np.int64(4), np.int64(2), np.int64(0), np.int64(1), np.int64(2), np.int64(2), np.int64(1), np.int64(2), np.int64(1), np.int64(4), np.int64(1), np.int64(2), np.int64(4), np.int64(0), np.int64(2), np.int64(0), np.int64(1), np.int64(3), np.int64(2), np.int64(1), np.int64(0), np.int64(2), np.int64(4), np.int64(2), np.int64(3), np.int64(3), np.int64(3), np.int64(0), np.int64(0), np.int64(3), np.int64(2), np.int64(1), np.int64(3), np.int64(3), np.int64(1), np.int64(2), np.int64(1), np.int64(0), np.int64(1), np.int64(3), np.int64(2), np.int64(4), np.int64(2), np.int64(2), np.int64(2), np.int64(3), np.int64(1), np.int64(3), np.int64(3), np.int64(3), np.int64(0), np.int64(2), np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(0), np.int64(0), np.int64(4), np.int64(3), np.int64(0), np.int64(1), np.int64(2), np.int64(2), np.int64(2), np.int64(1), np.int64(3), np.int64(2), np.int64(4), np.int64(1), np.int64(1), np.int64(3), np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(1), np.int64(3), np.int64(1), np.int64(2), np.int64(2), np.int64(0), np.int64(1), np.int64(0), np.int64(2), np.int64(0), np.int64(4), np.int64(2), np.int64(3), np.int64(2), np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1), np.int64(0), np.int64(1), np.int64(2), np.int64(0), np.int64(3), np.int64(0), np.int64(3), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(2), np.int64(2), np.int64(4), np.int64(4), np.int64(0), np.int64(3), np.int64(2), np.int64(0), np.int64(4), np.int64(0), np.int64(2), np.int64(0), np.int64(3), np.int64(0), np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(3), np.int64(2), np.int64(2), np.int64(4), np.int64(4), np.int64(0), np.int64(3), np.int64(4), np.int64(2), np.int64(2), np.int64(2), np.int64(3), np.int64(3), np.int64(4), np.int64(2), np.int64(2), np.int64(2), np.int64(3), np.int64(2), np.int64(1), np.int64(2), np.int64(1), np.int64(3), np.int64(1), np.int64(4), np.int64(2), np.int64(2), np.int64(3), np.int64(2), np.int64(2), np.int64(1), np.int64(4), np.int64(0), np.int64(4), np.int64(1), np.int64(2), np.int64(3), np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(4), np.int64(2), np.int64(4), np.int64(2), np.int64(1), np.int64(4), np.int64(2), np.int64(2), np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(0), np.int64(0), np.int64(0), np.int64(4), np.int64(4), np.int64(3), np.int64(3), np.int64(4), np.int64(3), np.int64(3), np.int64(4), np.int64(2), np.int64(1), np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(3), np.int64(1), np.int64(2), np.int64(0), np.int64(2), np.int64(4), np.int64(4), np.int64(4), np.int64(2), np.int64(2), np.int64(4), np.int64(2), np.int64(0), np.int64(2), np.int64(4), np.int64(2), np.int64(2), np.int64(1), np.int64(0), np.int64(1), np.int64(2), np.int64(0), np.int64(3), np.int64(2), np.int64(3), np.int64(3), np.int64(3), np.int64(1), np.int64(2), np.int64(0), np.int64(3), np.int64(4), np.int64(4), np.int64(1), np.int64(4), np.int64(1), np.int64(4), np.int64(3), np.int64(2), np.int64(4), np.int64(0), np.int64(1), np.int64(2), np.int64(1), np.int64(2), np.int64(0), np.int64(4), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(4), np.int64(1), np.int64(0), np.int64(0), np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(0), np.int64(4), np.int64(1), np.int64(1), np.int64(0), np.int64(4), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(1), np.int64(4), np.int64(2), np.int64(4), np.int64(0), np.int64(1), np.int64(0), np.int64(3), np.int64(4), np.int64(1), np.int64(3), np.int64(0), np.int64(2), np.int64(2), np.int64(1), np.int64(4), np.int64(2), np.int64(4), np.int64(4), np.int64(1), np.int64(0), np.int64(0), np.int64(2), np.int64(1), np.int64(0), np.int64(0), np.int64(2), np.int64(2), np.int64(4), np.int64(0), np.int64(3), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(4), np.int64(3), np.int64(4), np.int64(2), np.int64(3), np.int64(1), np.int64(0), np.int64(0), np.int64(4), np.int64(2), np.int64(3), np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(4), np.int64(0), np.int64(4), np.int64(3), np.int64(1), np.int64(4), np.int64(2), np.int64(3), np.int64(0), np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(3), np.int64(3), np.int64(1), np.int64(4), np.int64(0), np.int64(0), np.int64(2), np.int64(1), np.int64(2), np.int64(2), np.int64(4), np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(0), np.int64(0), np.int64(0), np.int64(4), np.int64(3), np.int64(2), np.int64(4), np.int64(2), np.int64(0), np.int64(2), np.int64(0), np.int64(1), np.int64(4), np.int64(0), np.int64(0), np.int64(2), np.int64(3), np.int64(0), np.int64(1), np.int64(2), np.int64(0), np.int64(0), np.int64(2), np.int64(4), np.int64(2), np.int64(1), np.int64(4), np.int64(1), np.int64(4), np.int64(0), np.int64(4), np.int64(1), np.int64(0), np.int64(1), np.int64(2), np.int64(1), np.int64(2), np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(2), np.int64(4), np.int64(4), np.int64(3), np.int64(2), np.int64(0), np.int64(4), np.int64(2), np.int64(4), np.int64(2), np.int64(1), np.int64(4), np.int64(4), np.int64(1), np.int64(3), np.int64(0), np.int64(0), np.int64(4), np.int64(2), np.int64(2), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(4), np.int64(4), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(3), np.int64(0), np.int64(0), np.int64(4), np.int64(2), np.int64(1), np.int64(1), np.int64(4), np.int64(0), np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(3), np.int64(0), np.int64(2), np.int64(1), np.int64(2), np.int64(2), np.int64(3), np.int64(2), np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(1), np.int64(3), np.int64(1), np.int64(3), np.int64(3), np.int64(2), np.int64(0), np.int64(0), np.int64(4), np.int64(3), np.int64(3), np.int64(1), np.int64(3), np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(4), np.int64(0), np.int64(0), np.int64(4), np.int64(2), np.int64(0), np.int64(4), np.int64(0), np.int64(3), np.int64(1), np.int64(2), np.int64(0), np.int64(2), np.int64(4), np.int64(1), np.int64(4), np.int64(0), np.int64(2), np.int64(3), np.int64(2), np.int64(4), np.int64(2), np.int64(2), np.int64(0), np.int64(4), np.int64(4), np.int64(1), np.int64(3), np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(2), np.int64(2), np.int64(3), np.int64(4), np.int64(0), np.int64(0), np.int64(0), np.int64(3), np.int64(2), np.int64(4), np.int64(1), np.int64(4), np.int64(4), np.int64(0), np.int64(4), np.int64(4), np.int64(4), np.int64(3), np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(1), np.int64(0), np.int64(0), np.int64(2), np.int64(2), np.int64(4), np.int64(0), np.int64(3), np.int64(4), np.int64(4), np.int64(1), np.int64(3), np.int64(3), np.int64(1), np.int64(2), np.int64(1), np.int64(4), np.int64(4), np.int64(4), np.int64(2), np.int64(3), np.int64(4), np.int64(4), np.int64(1), np.int64(0), np.int64(4), np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(3), np.int64(0), np.int64(4), np.int64(0), np.int64(0), np.int64(3), np.int64(2), np.int64(2), np.int64(1), np.int64(0), np.int64(2), np.int64(2), np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(1), np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0), np.int64(4), np.int64(2), np.int64(2), np.int64(4), np.int64(4), np.int64(1), np.int64(2), np.int64(0), np.int64(4), np.int64(2), np.int64(0), np.int64(1), np.int64(0), np.int64(3), np.int64(3), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(4), np.int64(1), np.int64(3), np.int64(3), np.int64(4), np.int64(2), np.int64(2), np.int64(1), np.int64(1), np.int64(3), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(3), np.int64(2), np.int64(3), np.int64(4), np.int64(0), np.int64(4), np.int64(0), np.int64(0), np.int64(4), np.int64(1), np.int64(0), np.int64(3), np.int64(0), np.int64(1), np.int64(0), np.int64(3), np.int64(4), np.int64(0), np.int64(3), np.int64(2), np.int64(4), np.int64(4), np.int64(3), np.int64(2), np.int64(1), np.int64(0), np.int64(3), np.int64(0), np.int64(1), np.int64(0), np.int64(4), np.int64(0), np.int64(0), np.int64(4), np.int64(4), np.int64(1), np.int64(2), np.int64(2), np.int64(2), np.int64(2), np.int64(3), np.int64(4), np.int64(1), np.int64(4), np.int64(1), np.int64(0), np.int64(1), np.int64(4), np.int64(3), np.int64(1), np.int64(3), np.int64(0), np.int64(4), np.int64(3), np.int64(4), np.int64(0), np.int64(1), np.int64(4), np.int64(1), np.int64(0), np.int64(0), np.int64(3), np.int64(2), np.int64(0), np.int64(3), np.int64(3), np.int64(1), np.int64(2), np.int64(2), np.int64(4), np.int64(1), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(2), np.int64(3), np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(1), np.int64(4), np.int64(3), np.int64(4), np.int64(2), np.int64(1), np.int64(2), np.int64(1), np.int64(4), np.int64(2), np.int64(2), np.int64(4), np.int64(4), np.int64(4), np.int64(3), np.int64(4), np.int64(2), np.int64(0), np.int64(3), np.int64(2), np.int64(4), np.int64(4), np.int64(0), np.int64(4), np.int64(2), np.int64(2), np.int64(3), np.int64(2), np.int64(2), np.int64(3), np.int64(3), np.int64(3), np.int64(3), np.int64(4), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(2), np.int64(4), np.int64(1), np.int64(2), np.int64(0), np.int64(3), np.int64(1), np.int64(3), np.int64(3), np.int64(3), np.int64(2), np.int64(1), np.int64(4), np.int64(1), np.int64(2), np.int64(0), np.int64(2), np.int64(0), np.int64(3), np.int64(1), np.int64(4), np.int64(4), np.int64(2), np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(3), np.int64(0), np.int64(2), np.int64(4), np.int64(0), np.int64(3), np.int64(0), np.int64(3), np.int64(3), np.int64(0), np.int64(2), np.int64(2), np.int64(2), np.int64(1), np.int64(3), np.int64(2), np.int64(4), np.int64(4), np.int64(3), np.int64(3), np.int64(2), np.int64(1), np.int64(0), np.int64(1), np.int64(4), np.int64(4), np.int64(0), np.int64(1), np.int64(3), np.int64(2), np.int64(2), np.int64(2), np.int64(0), np.int64(2), np.int64(2), np.int64(4), np.int64(4), np.int64(4), np.int64(1), np.int64(0), np.int64(3), np.int64(3), np.int64(1), np.int64(3), np.int64(2), np.int64(0), np.int64(2), np.int64(4), np.int64(4), np.int64(4), np.int64(3), np.int64(1), np.int64(0), np.int64(3), np.int64(0), np.int64(3), np.int64(1), np.int64(3), np.int64(1), np.int64(1), np.int64(1), np.int64(0), np.int64(2), np.int64(0), np.int64(4), np.int64(1), np.int64(4), np.int64(1), np.int64(4), np.int64(1), np.int64(2), np.int64(3), np.int64(0), np.int64(3), np.int64(1), np.int64(4), np.int64(2), np.int64(4), np.int64(2), np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(2), np.int64(2), np.int64(0), np.int64(2), np.int64(1), np.int64(0), np.int64(0), np.int64(1), np.int64(3), np.int64(2), np.int64(3), np.int64(2), np.int64(2), np.int64(2), np.int64(4), np.int64(1), np.int64(0), np.int64(4), np.int64(4), np.int64(3), np.int64(1), np.int64(1), np.int64(0), np.int64(1), np.int64(1), np.int64(0), np.int64(4), np.int64(1), np.int64(4), np.int64(4), np.int64(3), np.int64(1), np.int64(4), np.int64(0), np.int64(4), np.int64(2), np.int64(4), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(4), np.int64(4), np.int64(3), np.int64(2), np.int64(2), np.int64(2), np.int64(0), np.int64(3), np.int64(1), np.int64(0), np.int64(4), np.int64(3), np.int64(4), np.int64(4), np.int64(0), np.int64(1), np.int64(1), np.int64(4), np.int64(0), np.int64(3), np.int64(2), np.int64(4), np.int64(0), np.int64(4), np.int64(2), np.int64(0), np.int64(1), np.int64(1), np.int64(2), np.int64(0), np.int64(2), np.int64(2), np.int64(0), np.int64(1), np.int64(4), np.int64(0), np.int64(3), np.int64(0), np.int64(0), np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(2), np.int64(1), np.int64(0), np.int64(3), np.int64(1), np.int64(3), np.int64(4), np.int64(4), np.int64(1), np.int64(1), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(3), np.int64(3), np.int64(4), np.int64(2), np.int64(4), np.int64(4), np.int64(3), np.int64(0), np.int64(3), np.int64(3), np.int64(3), np.int64(4), np.int64(4), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(4), np.int64(1), np.int64(2), np.int64(4), np.int64(3), np.int64(0), np.int64(1), np.int64(2), np.int64(0), np.int64(1), np.int64(4), np.int64(4), np.int64(4), np.int64(0), np.int64(4), np.int64(4), np.int64(0), np.int64(2), np.int64(0), np.int64(3), np.int64(0), np.int64(3), np.int64(4), np.int64(0), np.int64(0), np.int64(4), np.int64(4), np.int64(3), np.int64(0), np.int64(4), np.int64(2), np.int64(2), np.int64(2), np.int64(3), np.int64(0)]",300,0.25,12000
